LAT,LONG,NAME
31.0655063,-81.8881679,Oak Grove School (historical)
31.8221523,-81.887338,Central School (historical)
31.6133865,-81.8864881,Martha Smith Elementary School
32.9287691,-81.8845594,Union School (historical)
33.0995958,-81.8817822,Bottsford School (historical)
32.8412725,-81.8795584,Kelsey School (historical)
31.5985479,-81.8790034,Altamaha School
31.5983206,-81.8788796,Jesup Elementary School
31.9843683,-81.8787272,Beards Creek School (historical)
31.5910481,-81.876781,Ritch School
32.2282454,-81.8765038,Beasley School (historical)
31.583589,-81.8758126,Arthur Williams Middle School
32.0999183,-81.875671,Green Cypress School (historical)
32.3126839,-81.8745591,Union School (historical)
30.8255108,-81.8742774,Germantown School (historical)
32.2385227,-81.8737259,Canoochee School
31.4232749,-81.8728912,Cypress School (historical)
31.5166058,-81.8681693,Long Ford School (historical)
32.5657239,-81.8667807,Alexander School (historical)
33.1515384,-81.8665041,Fairfield School (historical)
32.7882192,-81.8640022,Oak Grove School (historical)
32.4337859,-81.8623366,Central High School (historical)
32.1071404,-81.8606707,Rogers School (historical)
32.7259988,-81.8606685,Scarboro School (historical)
32.4668391,-81.8595587,Tryon School (historical)
32.0788085,-81.8584486,Hillview School (historical)
32.5298915,-81.8573362,Mill Creek School (historical)
32.184359,-81.8562258,Mount Pleasant School (historical)
31.1568932,-81.8551118,Riverview School (historical)
31.467163,-81.8531689,Little Creek School (historical)
31.8052091,-81.8526153,Donald School (historical)
33.0268211,-81.8509483,Springfield School (historical)
32.3026853,-81.8481696,Sylvester School (historical)
31.9360373,-81.8470598,Oak Grove School (historical)
31.1696708,-81.8453895,King School (historical)
32.2751876,-81.838725,Newcastle School (historical)
32.0518658,-81.8373373,Liberia School (historical)
32.7965524,-81.8370574,Sand Hill School (historical)
33.0743194,-81.8367813,Job Spring School (historical)
32.1068631,-81.8353925,Antioch School
31.8374303,-81.8315039,Ochs Grove School (historical)
32.6279459,-81.8295572,Daughtry School (historical)
32.6012799,-81.8292795,Nevills Creek School (historical)
32.2390791,-81.8276137,De Loach School (historical)
31.868818,-81.8270594,Beulah School (historical)
32.0127011,-81.8262262,Hampton School (historical)
31.0788399,-81.8262217,Clarke School (historical)
31.5902159,-81.826225,Kicklighter School (historical)
32.2132471,-81.8259472,Deloach School (historical)
32.9087703,-81.8220581,Dry Branch School (historical)
32.0424219,-81.8215037,Cherry Grove School (historical)
32.4787841,-81.8203908,Smith Allen Deal School (historical)
32.3810135,-81.8192798,Kennedy School (historical)
33.0965408,-81.8184477,Hodgson Institute (historical)
32.8284957,-81.8151129,Horse Creek School (historical)
32.0654765,-81.8148368,Park View School (historical)
31.1305055,-81.8137217,North Camden School (historical)
32.4479534,-81.8131683,Bulloch Academy
32.4898947,-81.8126127,Northside School
32.0138123,-81.8109481,Hays Grove School (historical)
32.7551653,-81.8103901,Little Horse Creek School (historical)
31.7599337,-81.8098368,Jones Creek School (historical)
32.3335173,-81.8095574,Rimes School (historical)
32.721833,-81.8059455,Free Chapel School (historical)
31.8521523,-81.8048368,Macedonia School (historical)
31.1796712,-81.8026107,Little Satilla School (historical)
32.0310339,-81.7990034,Hay Grove School (historical)
32.4560089,-81.7976123,Bryant School
32.4140675,-81.7965013,Sunnyside School (historical)
32.4585088,-81.7942788,James Junior High School
31.2270904,-81.790705,Waynesville Elementary School
31.9788142,-81.7865033,Bear Branch School (historical)
32.4454545,-81.7865009,Statesboro Institute (historical)
32.4693418,-81.7865008,Lively School
32.4249004,-81.7848342,Marvin Pittman Elementary School
32.4546206,-81.783723,Statesboro Academy (historical)
32.425456,-81.7834453,Georgia Southern College
32.377126,-81.78289,Love School (historical)
32.7135001,-81.7790007,Little Horse Creek School (historical)
33.1232068,-81.7790025,Bargeron School (historical)
32.9796011,-81.7781689,Beech Branch School (historical)
33.0615424,-81.777058,Rockville School (historical)
31.7627119,-81.7748363,Persimmon Grove School (historical)
31.8138209,-81.7745585,Rye Patch School (historical)
32.4374001,-81.7703894,Zetterower School
32.6723905,-81.7692782,Burke School (historical)
32.9482136,-81.7687241,Pleasant Grove School (historical)
32.0799209,-81.7676135,Long Branch School (historical)
31.8635413,-81.7670584,Cross Road School (historical)
32.2732448,-81.7670566,Reedy Branch School (historical)
32.248802,-81.7642789,Martin School (historical)
32.9787679,-81.7642797,Cousins Elementary School
32.4440666,-81.7623335,Statesboro High School
32.3160197,-81.7609452,Ewell Pond School (historical)
32.8187743,-81.7609454,Pine Vale School (historical)
32.2693563,-81.7595565,Nevils School
32.7821091,-81.757334,Bay Branch School (historical)
32.2182481,-81.7551123,Spring Hill School (historical)
32.8748832,-81.7548345,Walker Academy (historical)
32.7834979,-81.7545562,Co Academy
32.296577,-81.7470561,High Hope School
32.2960215,-81.745945,De Loach School (historical)
31.7063758,-81.7423844,Long County High School
30.8082891,-81.7414952,Ruhamah School (historical)
31.7043096,-81.7413354,Walker Middle School
32.4418453,-81.7392774,Brannen School (historical)
32.8615505,-81.7367785,Walker School (historical)
32.5121187,-81.7356659,Clito School (historical)
31.789378,-81.7351136,Minnesota School (historical)
32.0782551,-81.7306686,Salem School (historical)
31.6944036,-81.7306408,Smiley Elementary School
32.7168339,-81.7298333,Harwell School (historical)
33.0559872,-81.7281681,Girard Junior High School
32.2749126,-81.7242783,Slabville School (historical)
32.0396457,-81.7240023,Short Road School (historical)
32.4132366,-81.720944,Pretoria School (historical)
30.9538431,-81.7173282,Bunche High School (historical)
30.8008522,-81.7146456,Kingsland Elementary School
33.0451543,-81.7128901,Girard Academy (historical)
32.8651614,-81.7087225,Rock Hill School (historical)
31.368557,-81.7076103,Hopewell School (historical)
31.8521535,-81.7070577,Gum Branch School (historical)
30.9633998,-81.7062808,Woodbine Elementary School
32.1282535,-81.7056681,Midway School (historical)
30.9632876,-81.7056611,Woodbine School
32.5912831,-81.705388,Cooperville School (historical)
32.9107152,-81.7048338,Hurst School (historical)
32.797942,-81.7034442,Wesley School (historical)
31.7629904,-81.7031685,Pleasant Hill School (historical)
32.657114,-81.7001103,Arnett School
32.4512901,-81.6970546,Sand Hill Ford School (historical)
32.3321318,-81.6965,Brannen School (historical)
31.9885372,-81.693169,Bethel School (historical)
32.231583,-81.6920562,Dorothy School (historical)
31.8354877,-81.6881685,Providence School (historical)
30.8477335,-81.6881596,Greenville School (historical)
32.4940651,-81.685943,Snapp School (historical)
31.7899339,-81.6826128,Elim School (historical)
32.3619463,-81.6808701,Southeast Bulloch Middle School
32.3635371,-81.679515,Southeast Bulloch High School
30.8487179,-81.6773,Mamie Lou Gross Elementary School
32.9090486,-81.6764999,Loving Hill School (historical)
32.6940573,-81.6748322,Goloid School (historical)
31.1571731,-81.6745511,Buck Swamp School (historical)
32.6282266,-81.6734431,Gilgal School (historical)
31.814933,-81.6712238,Shiloh School (historical)
32.3865743,-81.6705406,Brooklet Elementary School
33.0007115,-81.6670557,Mobley School (historical)
30.7772381,-81.6648437,David L Rainer Elementary School
32.9954339,-81.6640001,Saint Paul School (historical)
32.7951644,-81.6606656,Hook School (historical)
32.1999188,-81.6581674,Mitchell School (historical)
32.7412983,-81.6557934,Screven County Elementary School
32.3013022,-81.655111,Holly Grove School (historical)
31.8197723,-81.6539971,Waldo Pafford Elementary School
30.7976684,-81.6538426,Matilda Harris Elementary School
32.7446109,-81.653443,Central Middle School
33.0823751,-81.6531666,Robinson School (historical)
30.7596794,-81.6526018,Scrubby Bluff School (historical)
30.8174257,-81.6492389,Camden County High School Ninth Grade Center
31.8094223,-81.6478438,Taylors Creek Elementary School
30.8193846,-81.6472493,Camden County High School
32.0896453,-81.6465016,Oak Grove School (historical)
30.7869014,-81.645935,Scotchville School (historical)
30.7949334,-81.6436101,Camden Middle School
32.748222,-81.638165,Sylvania Elementary School
32.737611,-81.6336964,Screven County High School
31.0563422,-81.6328818,Brockington School (historical)
33.0176552,-81.6312217,Bethesda School (historical)
33.017933,-81.6309439,Mobley Pond School (historical)
31.4041121,-81.6303862,Bull Island School (historical)
32.8398848,-81.628443,Bascom School (historical)
31.1796731,-81.6262165,Magnolia School (historical)
31.818176,-81.625259,Trinity Christian Academy
32.7545965,-81.6219151,Community Christian School
32.139922,-81.6217788,Bryan Normal Institute (historical)
32.1416068,-81.6206671,Bryan County Elementary School
32.6854469,-81.620109,Evans School (historical)
32.7578163,-81.6192158,Screven County Middle School
32.2249193,-81.6184448,Esla School (historical)
31.8820861,-81.6147617,Diamond Elementary School
32.1668659,-81.6128897,Stevens Grove School (historical)
31.7951794,-81.6128526,Lyman Hall Elementary School
31.9946491,-81.6115021,Thomas Hill School (historical)
32.3035258,-81.6103885,Hendrix School (historical)
32.1493602,-81.6093945,Bryan County High School
32.1493508,-81.608285,Bryan County Middle School
31.848991,-81.6040666,Bradwell Institute
31.837664,-81.6013579,Jordye Bacon Elementary School
31.8587482,-81.6012757,Button Gwinnett Elementary School
32.4668467,-81.6006643,Pauline School (historical)
31.813903,-81.5992231,Lewis Frasier Middle School
31.8486205,-81.5983275,First Presbyterian Church School
31.8546544,-81.5981676,Hineshaw School
31.8911974,-81.5969656,Brittin Elementary School
31.8127266,-81.5964132,Frank Long Elementary School
30.8021447,-81.5937651,Sugarmill Elementary School
32.7101682,-81.5937197,Green Hill School (historical)
32.9273811,-81.5909428,Millhaven School
30.7699552,-81.5908951,Mary Lee Clark Elementary School
31.9546508,-81.5901128,Mellwood School (historical)
31.5052207,-81.5878863,Dixie School (historical)
31.1323359,-81.586,Satilla Marsh Elementary School
32.6040619,-81.5853861,Captolo School (historical)
32.659615,-81.5853862,Pine Grove School (historical)
31.8675842,-81.5840635,Snelson - Golden Middle School
31.8664924,-81.5821195,Joseph Martin Elementary School
31.8528101,-81.5819922,Armstrong Atlantic State University
30.766115,-81.5805747,New Hope Christian Academy
31.8460438,-81.5767784,Sandy Run School
32.389909,-81.5753872,Knight School (historical)
30.8026308,-81.5745211,Crooked River Elementary School
30.7535808,-81.5732278,Saint Mary's Middle School
31.2652329,-81.5624446,Sterling Elementary School
32.775721,-81.5623304,Elmwood School (historical)
31.2685608,-81.5606601,Union Industrial School (historical)
31.8593622,-81.5582964,Brewton - Parker College Liberty Site
32.0482596,-81.5551126,Little Creek School (historical)
32.2024224,-81.5509446,Purvis School (historical)
31.9699286,-81.5478905,Riverside School (historical)
32.323554,-81.5470608,Stilson Elementary School
30.7268529,-81.5464872,Saint Mary's Elementary School
31.8127119,-81.5462222,Holmestown School (historical)
31.8482288,-81.5457631,Liberty County High School
31.7693802,-81.5398327,Richland School (historical)
32.3585238,-81.536776,Lanes School (historical)
30.79718,-81.534541,Bridge Hammock School (historical)
31.4405005,-81.5337172,McClendon School (historical)
32.2685315,-81.5309439,Savannah Road School (historical)
32.1420571,-81.5275565,Lanier Primary School
32.1429801,-81.5273339,Lanier Elementary School
32.6398942,-81.526774,Middle Ground School (historical)
31.2312684,-81.5218134,Glyndale Elementary School
31.2439479,-81.5115559,Golden Isles Elementary School
32.1524249,-81.508167,Mill Creek School
31.1992746,-81.5081495,Christian Renewal Academy
31.2049516,-81.506213,Ballard Elementary School
31.1791188,-81.5051014,Arco School
32.0285386,-81.504557,Middle Ground School (historical)
32.1593694,-81.5031669,Black Creek School (historical)
31.1760633,-81.5006567,Greer School
32.7260013,-81.5003847,Jackson School (historical)
31.1760633,-81.500379,Fourth Street School
31.5277204,-81.4995508,Creddick Hill School (historical)
31.1766189,-81.4992678,Greer School
32.5868417,-81.4987181,Walker Grove School (historical)
31.161897,-81.4981564,Reynolds Street School
32.5901749,-81.497607,Southside School
31.1699207,-81.4958642,Risley Middle School
31.1579207,-81.4939588,Temple of Truth Christian Community School
32.7107244,-81.4937179,Zion School (historical)
31.7718805,-81.4931653,Claybank School (historical)
32.1656347,-81.4927825,Bryan Academy
31.1861017,-81.4919912,Brunswick High School
31.14431,-81.49186,Saint Francis Xavier School
31.162445,-81.4916387,Glynn County Schools Perry Building - Staff Development
31.1479,-81.49068,Glynn Academy
31.1546749,-81.490656,Risley School
31.1555083,-81.490656,Memorial School
32.1652026,-81.4901115,Black Creek School
31.1560638,-81.4901005,I Street Elementary School (historical)
31.1468974,-81.4898226,Lanier School
31.1468974,-81.4895448,Glynn Academy
31.1453965,-81.4893031,Glynn Middle School
31.1452307,-81.4892669,Glynn Academy
31.1468974,-81.489267,Lanier High School
31.1482862,-81.489267,Wolf High School
31.1870666,-81.4887726,Jane Macon Middle School
32.6226733,-81.4881623,Colson School (historical)
31.1591193,-81.488156,Sarah Molette Junior High School
31.15834,-81.48803,Burroughs - Molette Elementary School
31.1577305,-81.4878783,Viola Burroughs Elementary School
31.184,-81.4875,Coastal Georgia Community College Brunswick Campus Alfred W Jones Science Building
31.1808,-81.4871,Coastal Georgia Community College Brunswick Campus Southeast Georgia Conference Center
31.1824,-81.4871,Coastal Georgia Community College Brunswick Campus Hargett Administration Building
31.1832571,-81.4870827,Coastal Georgia Community College
31.1827,-81.4859,Coastal Georgia Community College Brunswick Campus James L Andrews Student Center
31.185,-81.4852,Coastal Georgia Community College Brunswick Campus Howard E Coffin Gymnasium
31.20958,-81.483,Altama Elementary School
31.1734,-81.47556,Goodyear Elementary School
31.2404386,-81.472616,Federal Law Enforcement Training Center
32.248534,-81.4720555,Onley School (historical)
32.6721154,-81.4720509,Boyds School (historical)
31.2773215,-81.4667675,Needwood Middle School
31.2780325,-81.4648803,Greer Elementary School
31.8013242,-81.4645539,Dorchester Academy (historical)
32.6015637,-81.4609398,Saint Peters School (historical)
